AREA_CODE,AGE_GROUP,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,age
E06000051,65,4121,4133.594,4164.056,4188.805,4144.543,4217.458,4301.773,4423.833,4558.589,4710.237,4996.264,5163.655,5296.383,5290.272,5389.765,5429.174,5353.95,5273.122,5286.506,5013.77,5279.846,4986.587,4685.06,4399.57,4276.364,4069.833,65
E06000051,66,4171,4121.363,4134.216,4165.017,4191.923,4148.137,4220.678,4305.997,4429.851,4564.435,4714.927,5000.511,5168.753,5301.332,5298.632,5397.46,5436.732,5362.907,5282.729,5296.287,5026.963,5290.622,4999.916,4699.605,4415.147,4292.564,66
E06000051,67,4438,4169.16,4118.595,4130.614,4162.579,4189.924,4146.564,4219.783,4306.061,4431.468,4565.612,4715.185,5000.303,5169.086,5301.636,5302.278,5400.444,5439.936,5367.211,5288.032,5301.749,5035.804,5297.135,5008.961,4710.136,4426.844,67
E06000051,68,4729,4434.999,4172.208,4120.396,4131.439,4163.83,4192.007,4149.076,4222.928,4310.162,4436.848,4570.752,4719.562,5004.47,5174.281,5306.751,5310.057,5407.943,5447.352,5376.238,5297.594,5311.47,5048.654,5307.845,5022.093,4724.396,68
E06000051,69,4863,4710.64,4422.652,4163.258,4111.263,4120.538,4154.162,4183.212,4140.774,4214.971,4302.66,4430.282,4563.747,4711.428,4995.485,5165.876,5298.139,5304.304,5401.744,5441.263,5371.752,5293.989,5308.135,5049.071,5305.562,5023.101,69
E06000051,70,4040,4830.611,4678.563,4392.708,4135.782,4082.308,4093.992,4128.203,4157.533,4115.356,4189.66,4277.862,4406.118,4538.836,4685.117,4967.616,5137.994,5269.568,5278.452,5375.363,5414.705,5347.234,5270.589,5285.143,5030.453,5283.879,70
E06000051,71,3905,3992.189,4780.232,4629.187,4350.156,4098.215,4043.643,4055.135,4090.9,4121.042,4079.308,4153.599,4242.185,4371.03,4502.973,4647.722,4928.167,5098.289,5229.039,5240.487,5336.789,5376,5310.529,5235.356,5250.394,5000.337,71
E06000051,72,4020,3868.948,3958.911,4746.447,4594.33,4320.143,4071.005,4016.914,4028.166,4065.011,4095.764,4054.428,4129.109,4218.085,4347.624,4479.002,4622.673,4901.438,5071.426,5201.776,5215.66,5311.636,5350.601,5286.88,5212.88,5228.272,72
E06000051,73,3585,3965.847,3820.052,3908.47,4685.965,4538.979,4271.408,4026.727,3972.995,3983.324,4021.943,4053.305,4012.734,4087.479,4176.701,4306.66,4437.012,4579.239,4855.035,5024.102,5153.785,5170.609,5266.103,5305.008,5242.884,5170.96,73
E06000051,74,3177,3531.667,3907.406,3769.841,3856.508,4628.83,4482.301,4220.261,3981.23,3928.095,3938.008,3977.794,4009.799,3970.245,4045.217,4134.756,4264.849,4394.256,4535.098,4808.326,4976.544,5105.494,5124.664,5219.744,5258.644,5198.278,74
E06000051,75,2865,3123.269,3474.049,3842.994,3709.13,3793.546,4558.548,4414.765,4158.66,3925.062,3872.907,3883.084,3923.537,3955.957,3917.506,3992.41,4082.034,4211.848,4339.947,4478.851,4748.843,4915.984,5043.957,5065.26,5159.733,5198.643,75
E06000051,76,2935,2808.998,3064.926,3408.523,3769.788,3639.334,3725.079,4479.903,4338.216,4088.484,3860.938,3810.367,3820.703,3861.809,3894.616,3857.577,3932.469,4021.858,4151.186,4277.927,4415.089,4681.504,4847.281,4974.145,4997.488,5091.223,76
E06000051,77,2735,2853.721,2736.443,2985.809,3321.896,3673.893,3548.361,3633.166,4373.885,4234.9,3993.199,3773.02,3724.202,3734.746,3776.648,3809.388,3773.767,3848.531,3937.03,4065.264,4189.765,4324.33,4585.977,4749.085,4874.233,4899.544,77
E06000051,78,2664,2657.06,2775.122,2663.91,2910.561,3238.854,3579.309,3460.62,3544.965,4271.619,4137.331,3903.023,3690.34,3643.225,3653.844,3696.474,3729.529,3695.563,3769.953,3857.933,3985.435,4108.224,4240.492,4497.621,4658.912,4782.633,78
E06000051,79,2546,2579.916,2578.727,2691.389,2583.921,2822.457,3145.009,3475.703,3362.814,3445.566,4155.945,4027.282,3801.197,3596.522,3551.396,3562.52,3605.751,3639.19,3607.204,3681.266,3768.832,3895.059,4015.869,4145.812,4397.855,4557.255,79
E06000051,80,2204,2466.357,2504.618,2510.123,2615.636,2511.49,2746.636,3060.515,3382.846,3275.46,3357.191,4054.116,3929.428,3711.803,3514.048,3470.669,3481.778,3525.869,3559.797,3529.266,3603.235,3690.101,3815.908,3934.875,4062.423,4310.034,80
E06000051,81,2124,2119.252,2374.011,2414.109,2424.282,2523.875,2424.546,2654.223,2958.106,3270.281,3168.759,3249.393,3929.708,3807.687,3599.908,3410.572,3369.374,3380.945,3425.668,3460.125,3431.372,3504.845,3590.668,3715.39,3832.035,3956.817,81
E06000051,82,1978,2028.419,2027.751,2274.237,2316.956,2328.825,2422.313,2329.376,2552.75,2845.643,3146.32,3051.605,3130.912,3791.728,3674.432,3476.823,3296.6,3257.875,3269.987,3315.301,3350.208,3323.432,3396.53,3481.308,3604.46,3718.588,82
E06000051,83,1782,1871.297,1924.833,1924.842,2160.279,2204.338,2217.279,2306.08,2219.667,2435.644,2715.269,3002.804,2915.921,2993.509,3631.093,3519.078,3333.198,3163.28,3127.441,3139.736,3185.873,3220.98,3196.39,3268.832,3352.192,3473.342,83
E06000051,84,1709,1670.775,1754.372,1810.189,1814.627,2037.776,2079.489,2094.141,2179.021,2099.905,2306.436,2572.047,2845.569,2766.859,2842.492,3453.55,3347.569,3174.015,3015.35,2982.67,2995.522,3041.894,3077.533,3055.678,3127.127,3208.8,84
E06000051,85,1518,1581.979,1550.55,1629.722,1687.641,1691.943,1900.829,1941.897,1958.884,2039.099,1966.776,2162.74,2412.705,2670.785,2600.278,2673.227,3253.424,3155.175,2994.754,2848.071,2818.855,2832.081,2878.93,2914.408,2895.349,2965.423,85
E06000051,86,1416,1389.52,1453.908,1429.763,1505.287,1558.029,1565.682,1760.293,1800.935,1819.373,1894.179,1829.386,2014.394,2248.879,2490.991,2428.045,2498.468,3047.173,2954.871,2807.871,2673.475,2648.01,2661.89,2708.827,2744.383,2728.202,86
E06000051,87,1205,1276.604,1260.37,1320.861,1301.582,1368.093,1420.643,1430.994,1609.673,1648.851,1668.378,1738.034,1681.316,1853.945,2070.678,2294.987,2240.69,2307.603,2820.502,2735.881,2603.745,2482.441,2460.477,2475.21,2521.861,2557.117,87
E06000051,88,1018,1078.117,1144.036,1129.912,1187.317,1170.455,1233.319,1282.794,1294.866,1457.525,1495.018,1515.704,1579.782,1530.477,1690.175,1889.49,2095.692,2049.225,2112.514,2588.257,2510.742,2393.038,2284.728,2266.389,2281.722,2327.766,88
E06000051,89,919,913.1,966.991,1031.753,1022.771,1069.968,1059.535,1116.825,1164.714,1178.142,1325.631,1362.302,1383.48,1442.75,1399.571,1547.978,1731.474,1921.537,1882.016,1942.131,2384.217,2314.418,2208.921,2112.005,2096.827,2112.392,89
E06000051,90,3635,3673.681,3728.794,3813.856,3936.395,4024.453,4154.613,4259.977,4398.699,4562.312,4720.72,4987.333,5250.649,5498.013,5760.68,5946.567,6237.361,6651.967,7177.941,7601.439,8021.494,8790.355,9396.461,9822.809,10099.358,10314.745,90
E06000021,60,2843,2922,2917.092,2871.263,2966.387,3164.412,3254.255,3137.67,3243.541,3376.814,3253.004,3257.085,3171.226,3303.08,3230.704,3279.593,3087.214,2987.689,2774.198,2694.643,2607.63,2500.009,2500.695,2728.437,2854.797,2894.571,60
E06000021,61,2731,2816.727,2896.803,2893.717,2849.02,2942.357,3138.293,3227.088,3114.421,3218.812,3349.618,3229.023,3233.144,3148.715,3278.144,3206.739,3255.68,3065.504,2966.092,2755.648,2677.303,2590.643,2484.505,2485.532,2710.884,2836.823,61
E06000021,62,2807,2705.08,2789.928,2868.875,2866.059,2823.644,2915.729,3109.931,3197.749,3088.847,3192.165,3320.608,3203.272,3207.603,3124.533,3251.838,3181.458,3230.636,3042.417,2943.131,2735.688,2658.628,2572.323,2467.54,2469.069,2692.308,62
E06000021,63,2678,2784.894,2687.36,2771.779,2849.26,2849.475,2806.745,2898.004,3091.187,3178.41,3072.82,3175.073,3301.673,3187.007,3191.543,3109.777,3235.309,3165.548,3215.145,3028.493,2929.261,2724.309,2648.363,2562.296,2458.766,2460.709,63
E06000021,64,2560,2646.611,2752.796,2657.21,2740.175,2818.519,2819.03,2777.658,2868.112,3059.529,3145.467,3043.759,3144.414,3269.518,3157.557,3162.09,3081.907,3205.43,3136.738,3186.502,3002.232,2903.396,2701.483,2626.859,2541.246,2439.247,64
E06000021,65,2427,2521.821,2606.926,2710.426,2616.831,2698.044,2776.566,2778.355,2738.397,2827.552,3016.66,3101.879,3003.588,3102.91,3225.592,3116.969,3121.828,3043.425,3164.772,3097.339,3147.035,2965.698,2867.831,2669.519,2596.396,2511.769,65
E06000021,66,2651,2392.231,2485.052,2569.826,2672.094,2580.273,2660.306,2738.242,2741.357,2702.762,2790.817,2978.019,3062.121,2967.25,3065.182,3185.901,3080.039,3085.117,3008.105,3127.671,3061.332,3111.12,2932.099,2834.931,2639.707,2567.987,66
E06000021,67,2751,2606.429,2353.557,2445.717,2528.87,2627.535,2537.553,2616.326,2693.901,2698.114,2660.743,2747.7,2932.492,3015.364,2924.026,3020.322,3138.99,3036.186,3041.457,2966.206,3083.627,3018.704,3068.393,2892.361,2796.245,2604.679,67
E06000021,68,2739,2712.197,2572.173,2322.453,2413.327,2494.624,2591.939,2503.689,2581.343,2658.518,2663.799,2627.775,2713.699,2896.382,2978.363,2890.282,2985.354,3102.143,3002.156,3007.702,2934.051,3049.627,2985.969,3035.587,2862.248,2767.022,68
E06000021,69,3010,2686.079,2661.287,2526.608,2281.068,2369.16,2449.549,2545.143,2459.343,2535.832,2611.848,2618.222,2583.659,2668.409,2848.559,2929.565,2844.796,2938.551,3053.308,2956.288,2962.19,2890.419,3004.024,2941.704,2991.263,2821.058,69
E06000021,70,2237,2950.219,2635.64,2611.194,2479.558,2238.648,2325.87,2405.046,2498.758,2415.129,2490.558,2565.498,2573.308,2540.331,2623.911,2801.725,2881.942,2800.312,2892.897,3005.436,2911.443,2917.867,2847.831,2959.436,2898.592,2948.043,70
E06000021,71,2264,2188.784,2891.976,2584.273,2559.317,2432.193,2196.912,2282.117,2360.197,2452.084,2370.669,2444.982,2518.982,2527.951,2496.46,2578.796,2754.064,2833.232,2754.616,2845.858,2956.259,2865.045,2871.911,2803.568,2913.127,2853.736,71
E06000021,72,2156,2210.748,2139.873,2829.134,2531.741,2506.353,2382.441,2154.099,2237.071,2314.376,2404.547,2325.63,2399.09,2472.484,2482.467,2452.542,2533.968,2706.558,2784.651,2709.321,2799.245,2907.948,2819.477,2826.73,2760.302,2867.943,72
E06000021,73,2151,2105.705,2158.641,2090.765,2767.128,2478.342,2452.149,2331.823,2110.781,2191.136,2267.471,2355.873,2279.554,2351.923,2424.673,2435.406,2407.081,2487.509,2657.261,2733.848,2662.041,2750.356,2857.332,2771.612,2779.167,2714.694,73
E06000021,74,1803,2085.139,2047.325,2098.415,2033.791,2693.93,2413.991,2388.482,2272.56,2059.125,2136.94,2212.024,2298.496,2224.985,2296.247,2367.887,2379.673,2353.1,2432.192,2598.733,2673.991,2605.609,2692.366,2797.143,2714.527,2722.586,74
E06000021,75,1670,1745.166,2019.254,1985.008,2036.305,1973.142,2615.511,2345.971,2321.217,2209.877,2004.153,2079.407,2153.125,2237.648,2167.025,2236.941,2307.582,2320.232,2295.202,2372.987,2536.089,2609.842,2544.889,2629.876,2732.699,2653.17,75
E06000021,76,1708,1617.486,1692.994,1957.933,1924.185,1975.723,1915.974,2539.985,2280.552,2256.107,2149.456,1951.619,2024.041,2096.467,2179.057,2111.401,2179.888,2249.477,2262.94,2239.531,2315.965,2475.621,2547.74,2486.314,2569.473,2670.156,76
E06000021,77,1513,1641.975,1560.368,1634.043,1890.201,1859.846,1909.816,1853.883,2459.151,2210.501,2186.639,2084.388,1894.634,1964.158,2035.156,2115.882,2051.212,2118.312,2186.96,2201.164,2179.243,2254.485,2410.594,2480.954,2423.247,2504.525,77
E06000021,78,1575,1454.954,1580.861,1503.491,1572.559,1818.229,1793.439,1841.804,1788.869,2372.978,2136.132,2113.182,2015.611,1834.047,1900.774,1970.172,2048.612,1987.064,2052.567,2119.806,2134.933,2114.685,2188.235,2340.341,2409.049,2354.898,78
E06000021,79,1453,1504.171,1391.683,1511.233,1438.405,1506.749,1742.113,1720.46,1767.317,1717.819,2280.994,2055.473,2033.092,1940.527,1767.841,1831.4,1899.259,1975.41,1917.083,1980.875,2046.765,2062.553,2044.056,2115.899,2263.815,2330.377,79
E06000021,80,1351,1370.37,1422.193,1316.21,1427.217,1360.039,1427.544,1650.623,1632.094,1677.212,1631.792,2169.852,1957.521,1936.198,1849.306,1687.35,1746.797,1812.841,1886.574,1831.961,1893.563,1958.055,1974.017,1957.562,2027.494,2170.178,80
E06000021,81,1185,1261.902,1286.009,1335.871,1237.05,1342.303,1280.613,1345.75,1556.144,1541.466,1584.617,1542.992,2053.425,1854.954,1834.6,1753.933,1602.224,1658.686,1722.34,1792.719,1741.755,1801.31,1863.406,1880.467,1866.143,1933.244,81
E06000021,82,1067,1112.925,1184.87,1208.446,1255.284,1165.534,1265.183,1208.131,1270.54,1469.526,1458.456,1499.946,1461.764,1947.188,1761.366,1742.022,1666.84,1524.759,1577.936,1639.542,1707.262,1659.686,1717.238,1777.55,1795.148,1782.641,82
E06000021,83,1036,985.772,1027.814,1094.615,1120.271,1166.655,1083.829,1175.906,1124.85,1184.419,1370.41,1362.516,1401.906,1367.535,1824.126,1652.505,1634.142,1565.006,1434.052,1483.152,1542.3,1606.809,1563.099,1618.076,1676.214,1694.01,83
E06000021,84,991,947.566,905.917,945.073,1005.794,1033.532,1076.726,1002.455,1087.08,1041.835,1098.45,1271.196,1266.808,1304.017,1273.433,1700.469,1543.122,1525.831,1462.888,1342.623,1388.206,1444.651,1505.848,1465.878,1518.39,1574.107,84
E06000021,85,867,892.824,857.825,823.781,861.079,916.175,943.487,984.367,918.716,996.096,956.472,1009.812,1169.161,1168.057,1202.946,1176.209,1571.774,1429.137,1413.21,1356.538,1246.869,1289.568,1342.847,1400.26,1364.101,1414.148,85
E06000021,86,835,772.966,798.958,769.728,744.555,779.316,827.322,854.956,892.658,836.085,905.774,871.364,921.225,1066.789,1068.926,1101.252,1077.935,1442.457,1314.578,1299.378,1248.745,1150.387,1188.674,1238.999,1292.83,1260.584,86
E06000021,87,657,716.691,666.092,691.321,667.643,647.946,679.433,721.866,748.46,782.23,735.032,796.363,767.75,813.293,942.386,946.951,976.247,956.957,1282.578,1171.151,1157.838,1114.235,1028.627,1062.902,1109.074,1158.017,87
E06000021,88,574,571.102,625.418,584.478,609.657,590.172,573.536,602.51,640.822,666.958,697.242,657.146,711.838,687.896,729.883,845.998,852.764,879.567,863.21,1158.751,1060.594,1048.245,1010.083,934.737,965.333,1008.457,88
E06000021,89,453,476.187,475.759,514.429,486.918,505.245,493.851,481.721,506.277,539.568,563.689,590.387,558.384,604.906,586.286,623.555,723.307,731.817,755.358,742.628,999.135,916.829,906.234,874.814,811.819,838.307,89
E06000021,90,1651,1619.126,1619.293,1618.301,1644.002,1656.488,1682.912,1697.436,1704.495,1735.492,1792.821,1863.267,1945.909,1992.537,2070.461,2120.003,2194.805,2342.161,2477.387,2612.016,2716.555,3025.166,3217.007,3365.506,3459.905,3484.647,90
E06000020,60,1888,1825.957,2024.077,2096.754,2132.422,2218.48,2294.034,2379.441,2476.987,2466.116,2493.828,2456.765,2483.767,2475.016,2448.877,2484.648,2354.353,2246.122,2104.556,2112.936,1947.991,1927.55,1964.583,2202.691,2256.251,2174.154,60
E06000020,61,1953,1874.124,1814.879,2009.21,2080.709,2117.87,2203.633,2278.997,2363.337,2459.564,2449.817,2477.122,2440.734,2466.923,2458.502,2432.154,2468.376,2339.445,2231.845,2091.789,2099.156,1936.95,1916.535,1953.294,2188.936,2243.216,61
E06000020,62,1964,1940.443,1864.022,1806.931,1998.871,2070.144,2107.345,2193.087,2268.504,2352.097,2447.063,2438.257,2465.226,2429.575,2454.962,2446.832,2420.272,2456.994,2329.289,2222.169,2083.362,2089.75,1930.083,1909.556,1946.171,2179.578,62
E06000020,63,1820,1940.829,1919.335,1846.022,1791.455,1979.185,2049.657,2087.467,2172.744,2247.74,2330.137,2423.563,2415.887,2442.364,2407.611,2432.218,2424.416,2397.894,2434.96,2309.02,2202.87,2065.934,2071.411,1914.915,1894.463,1930.84,63
E06000020,64,1914,1807.005,1926.051,1905.779,1834.075,1782.239,1966.476,2036.403,2074.531,2159.703,2234.625,2316.038,2408.314,2401.409,2427.629,2393.636,2417.529,2410.111,2383.378,2420.996,2296.239,2190.765,2055.304,2060.1,1906.052,1885.682,64
E06000020,65,1795,1892.334,1789.635,1906.077,1886.993,1818.225,1767.811,1948.734,2018.114,2056.695,2141.542,2216.033,2296.397,2387.415,2381.482,2407.403,2374.245,2397.536,2390.658,2363.93,2401.93,2278.748,2174.225,2040.467,2044.56,1893.361,65
E06000020,66,1861,1777.531,1871.593,1773.143,1887.544,1867.956,1802.071,1753.512,1931.426,2000.142,2039.248,2123.445,2197.414,2276.867,2366.678,2361.869,2387.377,2354.844,2377.718,2371.233,2344.735,2382.916,2261.36,2157.738,2025.705,2028.969,66
E06000020,67,1930,1834.035,1753.017,1844.995,1749.468,1862.804,1842.642,1779.255,1732.698,1907.311,1975.362,2014.438,2098.082,2171.505,2249.854,2338.284,2334.32,2359.518,2327.831,2350.207,2344.158,2317.901,2356.324,2236.516,2134.106,2004.043,67
E06000020,68,1849,1905.556,1812.256,1734.218,1824.156,1731.362,1842,1822.507,1761.573,1716.91,1888.389,1955.67,1995.072,2078.129,2151.078,2228.487,2315.797,2312.799,2337.696,2306.664,2328.648,2322.959,2297.006,2335.418,2217.451,2116.048,68
E06000020,69,2057,1813.034,1867.627,1775.823,1701.497,1788.792,1699.37,1807.263,1788.5,1730.299,1687.311,1854.777,1921.013,1960.859,2042.563,2114.432,2190.611,2276.403,2274.457,2298.886,2268.749,2290.393,2285.228,2259.839,2298.299,2182.505,69
E06000020,70,1614,2029.522,1790.07,1842.734,1753.965,1680.652,1765.585,1679.167,1785.111,1767.003,1710.656,1669.373,1833.93,1899.422,1939.769,2020.485,2091.695,2167.186,2251.775,2250.854,2274.887,2245.368,2266.735,2261.896,2236.899,2275.426,70
E06000020,71,1504,1588.036,1998.242,1762.843,1813.697,1728.192,1656.228,1738.681,1655.304,1759.323,1741.873,1687.422,1647.877,1809.524,1874.256,1915.042,1994.679,2065.146,2139.895,2223.291,2223.329,2246.976,2218.094,2239.255,2234.785,2210.216,71
E06000020,72,1531,1477.219,1560.744,1963.481,1733.653,1783.289,1699.363,1629.474,1709.681,1629.448,1731.193,1714.229,1662.027,1624.334,1782.753,1846.551,1887.257,1966.125,2035.877,2109.594,2191.613,2192.366,2215.72,2187.726,2208.486,2204.477,72
E06000020,73,1413,1500.158,1451.061,1532.337,1927.055,1703.962,1751.499,1670.069,1602.08,1680.154,1603.1,1702.528,1686.171,1636.285,1600.607,1755.815,1818.802,1859.329,1937.671,2006.972,2079.649,2160.366,2161.752,2184.985,2158.023,2178.375,73
E06000020,74,1308,1389.45,1475.239,1426.996,1509.146,1897.743,1679.549,1724.876,1645.568,1579.889,1655.76,1581.516,1679.065,1663.397,1615.524,1581.531,1734.078,1796.422,1837.282,1914.846,1983.583,2055.602,2135.298,2137.589,2160.615,2134.395,74
E06000020,75,1161,1278.293,1360.022,1443.934,1397.995,1478.054,1859.37,1648.041,1691.025,1614.008,1550.566,1624.102,1553.027,1648.216,1633.284,1587.665,1555.584,1704.738,1766.211,1807.159,1883.705,1951.677,2022.669,2101.015,2104.288,2126.962,75
E06000020,76,1153,1132.037,1248.905,1329.215,1410.633,1365.408,1445.503,1818.364,1613.999,1654.564,1579.929,1519.132,1590.197,1522.251,1614.972,1600.873,1557.514,1527.33,1672.93,1733.446,1774.407,1849.764,1916.834,1986.728,2063.679,2067.849,76
E06000020,77,1081,1113.305,1093.895,1207.091,1284.978,1365.267,1323.027,1400.147,1761.672,1566.366,1605.216,1533.757,1475.75,1544.509,1480.317,1569.988,1556.817,1516.35,1488.645,1629.789,1689.169,1729.488,1804.021,1870.319,1938.622,2013.813,77
E06000020,78,1015,1043.989,1075.235,1054.593,1165.88,1240.82,1320.73,1280.239,1355.334,1706.212,1519.103,1555.925,1487.479,1432.448,1498.446,1437.975,1524.845,1512.692,1474.78,1449.109,1586.049,1644.185,1684.601,1757.368,1822.343,1889.302,78
E06000020,79,948,979.184,1010.003,1040.389,1020.759,1130.357,1202.608,1281.147,1242.717,1316.221,1657.727,1477.688,1512.595,1446.95,1394.604,1458.076,1400.987,1485.304,1474.025,1438.504,1414.708,1547.86,1604.877,1645.336,1716.628,1780.435,79
E06000020,80,830,905.313,936.289,966.434,997.89,980.84,1084.081,1154.662,1231.244,1195.466,1266.7,1595.4,1424.214,1457.358,1394.92,1345.455,1406.254,1352.715,1433.995,1423.756,1390.678,1368.847,1497.324,1552.869,1592.957,1662.235,80
E06000020,81,798,780.233,853.835,883.357,913.898,942.917,927.018,1025.6,1093.669,1167.337,1134.097,1202.066,1515.029,1354.284,1385.506,1327.015,1281.043,1338.847,1289.465,1366.837,1357.771,1327.61,1308.11,1430.643,1484.172,1523.34,81
E06000020,82,691,757.016,742.113,813.705,841.953,869.786,898.915,884.103,978.678,1044.561,1115.597,1084.936,1150.181,1450.229,1298.298,1327.797,1272.621,1229.505,1284.801,1238.868,1313.106,1305.005,1277.353,1259.87,1377.539,1429.478,82
E06000020,83,644,645.053,708.313,695.573,762.746,790.064,817.087,844.83,831.159,920.944,984.325,1052.3,1024.25,1086.342,1370.879,1229.132,1256.74,1205.452,1165.776,1218.085,1176.219,1246.695,1239.753,1214.967,1199.757,1311.603,83
E06000020,84,566,593.6,597.509,655.733,644.434,707.093,734.18,759.866,786.02,773.902,858.092,918.74,983.295,958.161,1016.378,1283.706,1153.12,1179.055,1131.93,1095.657,1145.127,1107.375,1173.758,1167.941,1146.181,1133.418,84
E06000020,85,520,520.661,547.359,552.225,606.35,597.185,656.04,681.905,706.288,731.247,720.723,799.705,857.618,919.054,896.635,951.15,1202.588,1082.23,1106.559,1063.384,1030.377,1077.174,1043.415,1105.926,1101.161,1082.381,85
E06000020,86,477,471.03,473.832,500.333,507.641,556.707,548.437,603.297,628.348,651.716,674.888,665.486,739.544,794.427,852.372,832.48,883.53,1118.414,1008.343,1030.801,991.646,962.083,1005.764,976.067,1034.596,1030.911,86
E06000020,87,388,428.131,426.245,429.116,452.123,457.787,504.519,498.638,548.035,571.141,593.348,615.052,606.385,675.195,726.397,780.384,763,810.753,1027.292,928.243,948.084,913.136,887.387,927.042,901.724,955.855,87
E06000020,88,330,341.166,378.006,378.135,380.07,401.105,406.727,449.1,445.409,489.415,510.836,531.742,551.589,543.93,607.07,654.354,704.094,689.287,733.307,930.538,842.67,860.119,829.56,807.662,843.395,822.514,88
E06000020,89,245,279.475,287.941,317.548,317.801,319.103,340.282,345.556,381.632,379.82,418.54,438.234,456.665,474.572,469.066,524.37,566.841,611.323,599.836,638.453,811.748,737.401,753.155,727.717,709.723,741.837,89
E06000020,90,1080,1057.356,1069.513,1091.049,1128.843,1161.405,1193.059,1237.005,1279.159,1344.963,1401.256,1482.656,1568.873,1657.945,1747.946,1817.674,1923.914,2052.803,2203.185,2323.508,2459.933,2730.762,2900.714,3055.947,3162.907,3235.287,90
E07000192,60,1158,1183.809,1182.139,1307.831,1172.058,1315.933,1411.319,1458.772,1502.006,1491.381,1547.918,1445.473,1484.828,1519.855,1478.007,1465.558,1411.068,1313.696,1204.013,1134.596,1139.924,1033.594,1022.544,1145.556,1225.851,1220.882,60
E07000192,61,1103,1150.779,1176.682,1175.578,1298.45,1166.821,1308.773,1403.071,1449.393,1492.212,1482.557,1537.794,1437.377,1475.966,1510.136,1469.067,1457.543,1403.305,1306.802,1198.659,1129.986,1134.843,1030.259,1019.618,1141.611,1221.429,61
E07000192,62,1175,1090.354,1137.878,1163.964,1163.427,1283.798,1155.55,1295.445,1388.306,1433.495,1475.853,1466.85,1520.839,1422.955,1460.561,1493.984,1453.674,1443.075,1389.407,1294.142,1187.856,1120.461,1124.919,1022.383,1012.211,1132.79,62
E07000192,63,1094,1164.517,1082.615,1128.949,1155.462,1155.473,1273.586,1148.486,1286.766,1378.625,1422.865,1464.89,1456.57,1509.483,1413.597,1450.439,1483.191,1443.493,1433.744,1380.418,1285.98,1181.13,1114.624,1118.645,1017.759,1007.967,63
E07000192,64,1081,1082.112,1151.054,1070.372,1115.839,1142.621,1143.373,1258.89,1137.185,1273.463,1364.025,1407.29,1448.846,1441.243,1492.99,1399.449,1435.447,1467.5,1428.607,1419.696,1366.989,1273.78,1170.675,1105.289,1108.971,1009.997,64
E07000192,65,1061,1067.68,1070.226,1137.181,1058.244,1102.307,1129.758,1130.947,1243.823,1125.603,1259.725,1348.931,1391.129,1432.277,1425.338,1475.869,1384.754,1419.832,1451.248,1413.073,1404.986,1352.96,1260.998,1159.751,1095.619,1098.909,65
E07000192,66,1161,1048.704,1055.122,1057.74,1121.434,1044.953,1089.509,1116.397,1117.861,1228.164,1113.664,1245.927,1333.891,1374.941,1415.67,1409.609,1459.007,1370.002,1404.391,1435.161,1397.874,1390.668,1339.124,1248.458,1149.075,1085.816,66
E07000192,67,1085,1145.487,1035.384,1040.873,1044.162,1105.275,1031.974,1075.702,1102.244,1104.291,1212.107,1101.347,1231.39,1318.068,1358.2,1398.526,1393.274,1441.578,1354.856,1388.587,1418.734,1382.393,1375.977,1325.17,1235.921,1138.41,67
E07000192,68,1148,1071.858,1130.217,1023.375,1028.311,1031.999,1091.645,1020.415,1063.764,1089.813,1092.298,1197.878,1090.522,1218.637,1304.279,1343.445,1383.381,1379.036,1426.276,1341.488,1374.662,1404.135,1368.777,1363.1,1312.851,1224.892,68
E07000192,69,1262,1134.284,1060.267,1116.849,1012.409,1017.068,1021.283,1079.41,1010.053,1052.97,1078.521,1081.347,1184.857,1080.581,1206.943,1291.607,1329.895,1369.414,1365.861,1412.078,1329.06,1361.702,1390.552,1356.068,1351.059,1301.242,69
E07000192,70,999,1239.686,1116.284,1043.591,1097.788,996.188,999.901,1004.562,1061.352,993.675,1035.992,1061.339,1064.734,1166.021,1064.883,1189.215,1272.617,1310.161,1349.312,1346.263,1391.527,1310.678,1342.606,1370.903,1337.171,1332.86,70
E07000192,71,1057,982.832,1220.721,1101.576,1030.29,1082.19,983.125,986.63,992.033,1047.507,981.371,1023.139,1048.446,1052.31,1151.573,1053.336,1175.739,1258.001,1294.863,1333.682,1331.167,1375.524,1296.661,1327.976,1355.748,1322.743,71
E07000192,72,975,1040.021,968.475,1203.898,1086.688,1015.171,1066.658,970.068,973.22,979.182,1033.272,968.813,1010.159,1035.317,1039.544,1136.855,1041.381,1161.974,1243.129,1279.213,1317.723,1315.649,1359.113,1282.159,1312.883,1340.184,72
E07000192,73,937,956.77,1020.03,951.243,1183.102,1068.875,998.865,1048.666,955.018,957.858,964.305,1016.908,954.466,995.236,1020.16,1024.86,1119.978,1027.719,1146.094,1225.985,1261.332,1299.403,1297.979,1340.452,1265.557,1295.692,73
E07000192,74,789,907.577,926.469,987.877,923.565,1149.675,1039.182,970.96,1019.266,929.594,932.194,939.041,989.615,930.008,969.959,994.218,999.372,1091.563,1003.38,1118.601,1196.713,1231.023,1268.327,1267.709,1308.917,1236.627,74
